# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van dagwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/gehomogeniseerde-reeks-maandtemperaturen-de-bilt> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 209:         4.518       52.465       0.00  IJMOND
# 210:         4.430       52.171      -0.20  VALKENBURG
# 215:         4.437       52.141      -1.10  VOORSCHOTEN
# 225:         4.555       52.463       4.40  IJMUIDEN
# 235:         4.781       52.928       1.20  DE KOOY
# 240:         4.790       52.318      -3.30  SCHIPHOL
# 242:         4.921       53.241      10.80  VLIELAND
# 248:         5.174       52.634       0.80  WIJDENES
# 249:         4.979       52.644      -2.40  BERKHOUT
# 251:         5.346       53.392       0.70  HOORN (TERSCHELLING)
# 257:         4.603       52.506       8.50  WIJK AAN ZEE
# 258:         5.401       52.649       7.30  HOUTRIBDIJK
# 260:         5.180       52.100       1.90  DE BILT
# 265:         5.274       52.130      13.90  SOESTERBERG
# 267:         5.384       52.898      -1.30  STAVOREN
# 269:         5.520       52.458      -3.70  LELYSTAD
# 270:         5.752       53.224       1.20  LEEUWARDEN
# 273:         5.888       52.703      -3.30  MARKNESSE
# 275:         5.873       52.056      48.20  DEELEN
# 277:         6.200       53.413       2.90  LAUWERSOOG
# 278:         6.259       52.435       3.60  HEINO
# 279:         6.574       52.750      15.80  HOOGEVEEN
# 280:         6.585       53.125       5.20  EELDE
# 283:         6.657       52.069      29.10  HUPSEL
# 285:         6.399       53.575       0.00  HUIBERTGAT
# 286:         7.150       53.196      -0.20  NIEUW BEERTA
# 290:         6.891       52.274      34.80  TWENTHE
# 308:         3.379       51.381       0.00  CADZAND
# 310:         3.596       51.442       8.00  VLISSINGEN
# 311:         3.672       51.379       0.00  HOOFDPLAAT
# 312:         3.622       51.768       0.00  OOSTERSCHELDE
# 313:         3.242       51.505       0.00  VLAKTE V.D. RAAN
# 315:         3.998       51.447       0.00  HANSWEERT
# 316:         3.694       51.657       0.00  SCHAAR
# 319:         3.861       51.226       1.70  WESTDORPE
# 323:         3.884       51.527       1.40  WILHELMINADORP
# 324:         4.006       51.596       0.00  STAVENISSE
# 330:         4.122       51.992      11.90  HOEK VAN HOLLAND
# 331:         4.193       51.480       0.00  THOLEN
# 340:         4.342       51.449      19.20  WOENSDRECHT
# 343:         4.313       51.893       3.50  R'DAM-GEULHAVEN
# 344:         4.447       51.962      -4.30  ROTTERDAM
# 348:         4.926       51.970      -0.70  CABAUW
# 350:         4.936       51.566      14.90  GILZE-RIJEN
# 356:         5.146       51.859       0.70  HERWIJNEN
# 370:         5.377       51.451      22.60  EINDHOVEN
# 375:         5.707       51.659      22.00  VOLKEL
# 377:         5.763       51.198      30.00  ELL
# 380:         5.762       50.906     114.30  MAASTRICHT
# 391:         6.197       51.498      19.50  ARCEN
# 
# YYYYMMDD = Datum (YYYY=jaar MM=maand DD=dag); 
# Q        = Globale straling (in J/cm2); 
# NG       = Etmaalgemiddelde bewolking (bedekkingsgraad van de bovenlucht in achtsten, 9=bovenlucht onzichtbaar); 
# 
# STN,YYYYMMDD,    Q,   NG
# 
  343,20150616,     ,     
  343,20150617,     ,     
  343,20150618,     ,     
  343,20150619,     ,     
  343,20150620,     ,     
  343,20150621,     ,     
  343,20150622,     ,     
  343,20150623,     ,     
  343,20150624,     ,     
  343,20150625,     ,     
  343,20150626,     ,     
  343,20150627,     ,     
  343,20150628,     ,     
  343,20150629,     ,     
  343,20150630,     ,     
  343,20150701,     ,     
  343,20150702,     ,     
  343,20150703,     ,     
  343,20150704,     ,     
  343,20150705,     ,     
  343,20150706,     ,     
  343,20150707,     ,     
  343,20150708,     ,     
  343,20150709,     ,     
  343,20150710,     ,     
  343,20150711,     ,     
  343,20150712,     ,     
  343,20150713,     ,     
  343,20150714,     ,     
  343,20150715,     ,     
  343,20150716,     ,     
  343,20150717,     ,     
  343,20150718,     ,     
  343,20150719,     ,     
  343,20150720,     ,     
  343,20150721,     ,     
  343,20150722,     ,     
  343,20150723,     ,     
  343,20150724,     ,     
  343,20150725,     ,     
  343,20150726,     ,     
  343,20150727,     ,     
  343,20150728,     ,     
  343,20150729,     ,     
  343,20150730,     ,     
  343,20150731,     ,     
  343,20150801,     ,     
  343,20150802,     ,     
  343,20150803,     ,     
  343,20150804,     ,     
  343,20150805,     ,     
  343,20150806,     ,     
  343,20150807,     ,     
  343,20150808,     ,     
  343,20150809,     ,     
  343,20150810,     ,     
  343,20150811,     ,     
  343,20150812,     ,     
  343,20150813,     ,     
  343,20150814,     ,     
  343,20150815,     ,     
  343,20150816,     ,     
  343,20150817,     ,     
  343,20150818,     ,     
  343,20150819,     ,     
  343,20150820,     ,     
  343,20150821,     ,     
  343,20150822,     ,     
  343,20150823,     ,     
  343,20150824,     ,     
  343,20150825,     ,     
  343,20150826,     ,     
  343,20150827,     ,     
  343,20150828,     ,     
  343,20150829,     ,     
  343,20150830,     ,     
  343,20150831,     ,     
  343,20150901,     ,     
  343,20150902,     ,     
  343,20150903,     ,     
  343,20150904,     ,     
  343,20150905,     ,     
  343,20150906,     ,     
  343,20150907,     ,     
  343,20150908,     ,     
  343,20150909,     ,     
  343,20150910,     ,     
  343,20150911,     ,     
  343,20150912,     ,     
  343,20150913,     ,     
  343,20150914,     ,     
  343,20150915,     ,     
  343,20150916,     ,     
  343,20150917,     ,     
  343,20150918,     ,     
  343,20150919,     ,     
  343,20150920,     ,     
  343,20150921,     ,     
  343,20150922,     ,     
  343,20150923,     ,     
  343,20150924,     ,     
  343,20150925,     ,     
  343,20150926,     ,     
  343,20150927,     ,     
  343,20150928,     ,     
  343,20150929,     ,     
  343,20150930,     ,     
  343,20151001,     ,     
  343,20151002,     ,     
  343,20151003,     ,     
  343,20151004,     ,     
  343,20151005,     ,     
  343,20151006,     ,     
  343,20151007,     ,     
  343,20151008,     ,     
  343,20151009,     ,     
  343,20151010,     ,     
  343,20151011,     ,     
  343,20151012,     ,     
  343,20151013,     ,     
  343,20151014,     ,     
  343,20151015,     ,     
  343,20151016,     ,     
  343,20151017,     ,     
  343,20151018,     ,     
  343,20151019,     ,     
  343,20151020,     ,     
  343,20151021,     ,     
  343,20151022,     ,     
  343,20151023,     ,     
  343,20151024,     ,     
  343,20151025,     ,     
  343,20151026,     ,     
  343,20151027,     ,     
  343,20151028,     ,     
  343,20151029,     ,     
  343,20151030,     ,     
  343,20151031,     ,     
  343,20151101,     ,     
  343,20151102,     ,     
  343,20151103,     ,     
  343,20151104,     ,     
  343,20151105,     ,     
  343,20151106,     ,     
  343,20151107,     ,     
  343,20151108,     ,     
  343,20151109,     ,     
  343,20151110,     ,     
  343,20151111,     ,     
  343,20151112,     ,     
  343,20151113,     ,     
  343,20151114,     ,     
  343,20151115,     ,     
  343,20151116,     ,     
  343,20151117,     ,     
  343,20151118,     ,     
  343,20151119,     ,     
  343,20151120,     ,     
  343,20151121,     ,     
  343,20151122,     ,     
  343,20151123,     ,     
  343,20151124,     ,     
  343,20151125,     ,     
  343,20151126,     ,     
  343,20151127,     ,     
  343,20151128,     ,     
  343,20151129,     ,     
  343,20151130,     ,     
  343,20151201,     ,     
  343,20151202,     ,     
  343,20151203,     ,     
  343,20151204,     ,     
  343,20151205,     ,     
  343,20151206,     ,     
  343,20151207,     ,     
  343,20151208,     ,     
  343,20151209,     ,     
  343,20151210,     ,     
  343,20151211,     ,     
  343,20151212,     ,     
  343,20151213,     ,     
  343,20151214,     ,     
  343,20151215,     ,     
  343,20151216,     ,     
  343,20151217,     ,     
  343,20151218,     ,     
  343,20151219,     ,     
  343,20151220,     ,     
  343,20151221,     ,     
  343,20151222,     ,     
  343,20151223,     ,     
  343,20151224,     ,     
  343,20151225,     ,     
  343,20151226,     ,     
  343,20151227,     ,     
  343,20151228,     ,     
  343,20151229,     ,     
  343,20151230,     ,     
  343,20151231,     ,     
  343,20160101,     ,     
  343,20160102,     ,     
  343,20160103,     ,     
  343,20160104,     ,     
  343,20160105,     ,     
  343,20160106,     ,     
  343,20160107,     ,     
  343,20160108,     ,     
  343,20160109,     ,     
  343,20160110,     ,     
  343,20160111,     ,     
  343,20160112,     ,     
  343,20160113,     ,     
  343,20160114,     ,     
  343,20160115,     ,     
  343,20160116,     ,     
  343,20160117,     ,     
  343,20160118,     ,     
  343,20160119,     ,     
  343,20160120,     ,     
  343,20160121,     ,     
  343,20160122,     ,     
  343,20160123,     ,     
  343,20160124,     ,     
  343,20160125,     ,     
  343,20160126,     ,     
  343,20160127,     ,     
  343,20160128,     ,     
  343,20160129,     ,     
  343,20160130,     ,     
  343,20160131,     ,     
  343,20160201,     ,     
  343,20160202,     ,     
  343,20160203,     ,     
  343,20160204,     ,     
  343,20160205,     ,     
  343,20160206,     ,     
  343,20160207,     ,     
  343,20160208,     ,     
  343,20160209,     ,     
  343,20160210,     ,     
  343,20160211,     ,     
  343,20160212,     ,     
  343,20160213,     ,     
  343,20160214,     ,     
  343,20160215,     ,     
  343,20160216,     ,     
  343,20160217,     ,     
  343,20160218,     ,     
  343,20160219,     ,     
  343,20160220,     ,     
  343,20160221,     ,     
  343,20160222,     ,     
  343,20160223,     ,     
  343,20160224,     ,     
  343,20160225,     ,     
  343,20160226,     ,     
  343,20160227,     ,     
  343,20160228,     ,     
  343,20160229,     ,     
  343,20160301,     ,     
  343,20160302,     ,     
  343,20160303,     ,     
  343,20160304,     ,     
  343,20160305,     ,     
  343,20160306,     ,     
  343,20160307,     ,     
  343,20160308,     ,     
  343,20160309,     ,     
  343,20160310,     ,     
  343,20160311,     ,     
  343,20160312,     ,     
  343,20160313,     ,     
  343,20160314,     ,     
  343,20160315,     ,     
  343,20160316,     ,     
  343,20160317,     ,     
  343,20160318,     ,     
  343,20160319,     ,     
  343,20160320,     ,     
  343,20160321,     ,     
  343,20160322,     ,     
  343,20160323,     ,     
  343,20160324,     ,     
  343,20160325,     ,     
  343,20160326,     ,     
  343,20160327,     ,     
  343,20160328,     ,     
  343,20160329,     ,     
  343,20160330,     ,     
  343,20160331,     ,     
  343,20160401,     ,     
  343,20160402,     ,     
  343,20160403,     ,     
  343,20160404,     ,     
  343,20160405,     ,     
  343,20160406,     ,     
  343,20160407,     ,     
  343,20160408,     ,     
  343,20160409,     ,     
  343,20160410,     ,     
  343,20160411,     ,     
  343,20160412,     ,     
  343,20160413,     ,     
  343,20160414,     ,     
  343,20160415,     ,     
  343,20160416,     ,     
  343,20160417,     ,     
  343,20160418,     ,     
  343,20160419,     ,     
  343,20160420,     ,     
  343,20160421,     ,     
  343,20160422,     ,     
  343,20160423,     ,     
  343,20160424,     ,     
  343,20160425,     ,     
  343,20160426,     ,     
  343,20160427,     ,     
  343,20160428,     ,     
  343,20160429,     ,     
  343,20160430,     ,     
  343,20160501,     ,     
  343,20160502,     ,     
  343,20160503,     ,     
  343,20160504,     ,     
  343,20160505,     ,     
  343,20160506,     ,     
  343,20160507,     ,     
  343,20160508,     ,     
  343,20160509,     ,     
  343,20160510,     ,     
  343,20160511,     ,     
  343,20160512,     ,     
  343,20160513,     ,     
  343,20160514,     ,     
  343,20160515,     ,     
  343,20160516,     ,     
  343,20160517,     ,     
  343,20160518,     ,     
  343,20160519,     ,     
  343,20160520,     ,     
  343,20160521,     ,     
  343,20160522,     ,     
  343,20160523,     ,     
  343,20160524,     ,     
  343,20160525,     ,     
  343,20160526,     ,     
  343,20160527,     ,     
  343,20160528,     ,     
  343,20160529,     ,     
  343,20160530,     ,     
  343,20160531,     ,     
  343,20160601,     ,     
  343,20160602,     ,     
  343,20160603,     ,     
  343,20160604,     ,     
  343,20160605,     ,     
  343,20160606,     ,     
  343,20160607,     ,     
  343,20160608,     ,     
  343,20160609,     ,     
  343,20160610,     ,     
  343,20160611,     ,     
  343,20160612,     ,     
  343,20160613,     ,     
  343,20160614,     ,     
  343,20160615,     ,     
  343,20160616,     ,     
  343,20160617,     ,     
  343,20160618,     ,     
  343,20160619,     ,     
  343,20160620,     ,     
  343,20160621,     ,     
  343,20160622,     ,     
  343,20160623,     ,     
  343,20160624,     ,     
  343,20160625,     ,     
  343,20160626,     ,     
  343,20160627,     ,     
  343,20160628,     ,     
  343,20160629,     ,     
  343,20160630,     ,     
  343,20160701,     ,     
  343,20160702,     ,     
  343,20160703,     ,     
  343,20160704,     ,     
  343,20160705,     ,     
  343,20160706,     ,     
  343,20160707,     ,     
  343,20160708,     ,     
  343,20160709,     ,     
  343,20160710,     ,     
  343,20160711,     ,     
  343,20160712,     ,     
  343,20160713,     ,     
  343,20160714,     ,     
  343,20160715,     ,     
  343,20160716,     ,     
  343,20160717,     ,     
  343,20160718,     ,     
  343,20160719,     ,     
  343,20160720,     ,     
  343,20160721,     ,     
  343,20160722,     ,     
  343,20160723,     ,     
  343,20160724,     ,     
  343,20160725,     ,     
  343,20160726,     ,     
  343,20160727,     ,     
  343,20160728,     ,     
  343,20160729,     ,     
  343,20160730,     ,     
  343,20160731,     ,     
  343,20160801,     ,     
  343,20160802,     ,     
  343,20160803,     ,     
  343,20160804,     ,     
  343,20160805,     ,     
  343,20160806,     ,     
  343,20160807,     ,     
  343,20160808,     ,     
  343,20160809,     ,     
  343,20160810,     ,     
  343,20160811,     ,     
  343,20160812,     ,     
  343,20160813,     ,     
  343,20160814,     ,     
  343,20160815,     ,     
  343,20160816,     ,     
  343,20160817,     ,     
  343,20160818,     ,     
  343,20160819,     ,     
  343,20160820,     ,     
  343,20160821,     ,     
  343,20160822,     ,     
  343,20160823,     ,     
  343,20160824,     ,     
  343,20160825,     ,     
  343,20160826,     ,     
  343,20160827,     ,     
  343,20160828,     ,     
  343,20160829,     ,     
  343,20160830,     ,     
  343,20160831,     ,     
  343,20160901,     ,     
  343,20160902,     ,     
  343,20160903,     ,     
  343,20160904,     ,     
  343,20160905,     ,     
  343,20160906,     ,     
  343,20160907,     ,     
  343,20160908,     ,     
  343,20160909,     ,     
  343,20160910,     ,     
  343,20160911,     ,     
  343,20160912,     ,     
  343,20160913,     ,     
  343,20160914,     ,     
  343,20160915,     ,     
  343,20160916,     ,     
  343,20160917,     ,     
  343,20160918,     ,     
  343,20160919,     ,     
  343,20160920,     ,     
  343,20160921,     ,     
  343,20160922,     ,     
  343,20160923,     ,     
  343,20160924,     ,     
  343,20160925,     ,     
  343,20160926,     ,     
  343,20160927,     ,     
  343,20160928,     ,     
  343,20160929,     ,     
  343,20160930,     ,     
  343,20161001,     ,     
  343,20161002,     ,     
  343,20161003,     ,     
  343,20161004,     ,     
  343,20161005,     ,     
  343,20161006,     ,     
  343,20161007,     ,     
  343,20161008,     ,     
  343,20161009,     ,     
  343,20161010,     ,     
  343,20161011,     ,     
  343,20161012,     ,     
  343,20161013,     ,     
  343,20161014,     ,     
  343,20161015,     ,     
  343,20161016,     ,     
  343,20161017,     ,     
  343,20161018,     ,     
  343,20161019,     ,     
  343,20161020,     ,     
  343,20161021,     ,     
  343,20161022,     ,     
  343,20161023,     ,     
  343,20161024,     ,     
  343,20161025,     ,     
  343,20161026,     ,     
  343,20161027,     ,     
  343,20161028,     ,     
  343,20161029,     ,     
  343,20161030,     ,     
  343,20161031,     ,     
  343,20161101,     ,     
  343,20161102,     ,     
  343,20161103,     ,     
  343,20161104,     ,     
  343,20161105,     ,     
  343,20161106,     ,     
  343,20161107,     ,     
  343,20161108,     ,     
  343,20161109,     ,     
  343,20161110,     ,     
  343,20161111,     ,     
  343,20161112,     ,     
  343,20161113,     ,     
  343,20161114,     ,     
  343,20161115,     ,     
  343,20161116,     ,     
  343,20161117,     ,     
  343,20161118,     ,     
  343,20161119,     ,     
  343,20161120,     ,     
  343,20161121,     ,     
  343,20161122,     ,     
  343,20161123,     ,     
  343,20161124,     ,     
  343,20161125,     ,     
  343,20161126,     ,     
  343,20161127,     ,     
  343,20161128,     ,     
  343,20161129,     ,     
  343,20161130,     ,     
  343,20161201,     ,     
  343,20161202,     ,     
  343,20161203,     ,     
  343,20161204,     ,     
  343,20161205,     ,     
  343,20161206,     ,     
  343,20161207,     ,     
  343,20161208,     ,     
  343,20161209,     ,     
  343,20161210,     ,     
  343,20161211,     ,     
  343,20161212,     ,     
  343,20161213,     ,     
  343,20161214,     ,     
  343,20161215,     ,     
  343,20161216,     ,     
  343,20161217,     ,     
  343,20161218,     ,     
  343,20161219,     ,     
  343,20161220,     ,     
  343,20161221,     ,     
  343,20161222,     ,     
  343,20161223,     ,     
  343,20161224,     ,     
  343,20161225,     ,     
  343,20161226,     ,     
  343,20161227,     ,     
  343,20161228,     ,     
  343,20161229,     ,     
  343,20161230,     ,     
  343,20161231,     ,     
  343,20170101,     ,     
  343,20170102,     ,     
  343,20170103,     ,     
  343,20170104,     ,     
  343,20170105,     ,     
  343,20170106,     ,     
  343,20170107,     ,     
  343,20170108,     ,     
  343,20170109,     ,     
  343,20170110,     ,     
  343,20170111,     ,     
  343,20170112,     ,     
  343,20170113,     ,     
  343,20170114,     ,     
  343,20170115,     ,     
  343,20170116,     ,     
  343,20170117,     ,     
  343,20170118,     ,     
  343,20170119,     ,     
  343,20170120,     ,     
  343,20170121,     ,     
  343,20170122,     ,     
  343,20170123,     ,     
  343,20170124,     ,     
  343,20170125,     ,     
  343,20170126,     ,     
  343,20170127,     ,     
  343,20170128,     ,     
  343,20170129,     ,     
  343,20170130,     ,     
  343,20170131,     ,     
  343,20170201,     ,     
  343,20170202,     ,     
  343,20170203,     ,     
  343,20170204,     ,     
  343,20170205,     ,     
  343,20170206,     ,     
  343,20170207,     ,     
  343,20170208,     ,     
  343,20170209,     ,     
  343,20170210,     ,     
  343,20170211,     ,     
  343,20170212,     ,     
  343,20170213,     ,     
  343,20170214,     ,     
  343,20170215,     ,     
  343,20170216,     ,     
  343,20170217,     ,     
  343,20170218,     ,     
  343,20170219,     ,     
  343,20170220,     ,     
  343,20170221,     ,     
  343,20170222,     ,     
  343,20170223,     ,     
  343,20170224,     ,     
  343,20170225,     ,     
  343,20170226,     ,     
  343,20170227,     ,     
  343,20170228,     ,     
  343,20170301,     ,     
  343,20170302,     ,     
  343,20170303,     ,     
  343,20170304,     ,     
  343,20170305,     ,     
  343,20170306,     ,     
  343,20170307,     ,     
  343,20170308,     ,     
  343,20170309,     ,     
  343,20170310,     ,     
  343,20170311,     ,     
  343,20170312,     ,     
  343,20170313,     ,     
  343,20170314,     ,     
  343,20170315,     ,     
  343,20170316,     ,     
  343,20170317,     ,     
  343,20170318,     ,     
  343,20170319,     ,     
  343,20170320,     ,     
  343,20170321,     ,     
  343,20170322,     ,     
  343,20170323,     ,     
  343,20170324,     ,     
  343,20170325,     ,     
  343,20170326,     ,     
  343,20170327,     ,     
  343,20170328,     ,     
  343,20170329,     ,     
  343,20170330,     ,     
  343,20170331,     ,     
  343,20170401,     ,     
  343,20170402,     ,     
  343,20170403,     ,     
  343,20170404,     ,     
  343,20170405,     ,     
  343,20170406,     ,     
  343,20170407,     ,     
  343,20170408,     ,     
  343,20170409,     ,     
  343,20170410,     ,     
  343,20170411,     ,     
  343,20170412,     ,     
  343,20170413,     ,     
  343,20170414,     ,     
  343,20170415,     ,     
  343,20170416,     ,     
  343,20170417,     ,     
  343,20170418,     ,     
  343,20170419,     ,     
  343,20170420,     ,     
  343,20170421,     ,     
  343,20170422,     ,     
  343,20170423,     ,     
  343,20170424,     ,     
  343,20170425,     ,     
  343,20170426,     ,     
  343,20170427,     ,     
  343,20170428,     ,     
  343,20170429,     ,     
  343,20170430,     ,     
  343,20170501,     ,     
  343,20170502,     ,     
  343,20170503,     ,     
  343,20170504,     ,     
  343,20170505,     ,     
  343,20170506,     ,     
  343,20170507,     ,     
  343,20170508,     ,     
  343,20170509,     ,     
  343,20170510,     ,     
  343,20170511,     ,     
  343,20170512,     ,     
  343,20170513,     ,     
  343,20170514,     ,     
  343,20170515,     ,     
  343,20170516,     ,     
  343,20170517,     ,     
  343,20170518,     ,     
  343,20170519,     ,     
  343,20170520,     ,     
  343,20170521,     ,     
  343,20170522,     ,     
  343,20170523,     ,     
  343,20170524,     ,     
  343,20170525,     ,     
  343,20170526,     ,     
  343,20170527,     ,     
  343,20170528,     ,     
  343,20170529,     ,     
  343,20170530,     ,     
  343,20170531,     ,     
  343,20170601,     ,     
  343,20170602,     ,     
  343,20170603,     ,     
  343,20170604,     ,     
  343,20170605,     ,     
  343,20170606,     ,     
  343,20170607,     ,     
  343,20170608,     ,     
  343,20170609,     ,     
  343,20170610,     ,     
  343,20170611,     ,     
  343,20170612,     ,     
  343,20170613,     ,     
  343,20170614,     ,     
  343,20170615,     ,     
  343,20170616,     ,     
  343,20170617,     ,     
  343,20170618,     ,     
  343,20170619,     ,     
  343,20170620,     ,     
  343,20170621,     ,     
  343,20170622,     ,     
  343,20170623,     ,     
  343,20170624,     ,     
  343,20170625,     ,     
  343,20170626,     ,     
  343,20170627,     ,     
  343,20170628,     ,     
  343,20170629,     ,     
  343,20170630,     ,     
  343,20170701,     ,     
  343,20170702,     ,     
  343,20170703,     ,     
  343,20170704,     ,     
  343,20170705,     ,     
  343,20170706,     ,     
  343,20170707,     ,     
  343,20170708,     ,     
  343,20170709,     ,     
  343,20170710,     ,     
  343,20170711,     ,     
  343,20170712,     ,     
  343,20170713,     ,     
  343,20170714,     ,     
  343,20170715,     ,     
  343,20170716,     ,     
  343,20170717,     ,     
  343,20170718,     ,     
  343,20170719,     ,     
  343,20170720,     ,     
  343,20170721,     ,     
  343,20170722,     ,     
  343,20170723,     ,     
  343,20170724,     ,     
  343,20170725,     ,     
  343,20170726,     ,     
  343,20170727,     ,     
  343,20170728,     ,     
  343,20170729,     ,     
  343,20170730,     ,     
  343,20170731,     ,     
  343,20170801,     ,     
  343,20170802,     ,     
  343,20170803,     ,     
  343,20170804,     ,     
  343,20170805,     ,     
  343,20170806,     ,     
  343,20170807,     ,     
  343,20170808,     ,     
  343,20170809,     ,     
  343,20170810,     ,     
  343,20170811,     ,     
  343,20170812,     ,     
  343,20170813,     ,     
  343,20170814,     ,     
  343,20170815,     ,     
  343,20170816,     ,     
  343,20170817,     ,     
  343,20170818,     ,     
  343,20170819,     ,     
  343,20170820,     ,     
  343,20170821,     ,     
  343,20170822,     ,     
  343,20170823,     ,     
  343,20170824,     ,     
  343,20170825,     ,     
  343,20170826,     ,     
  343,20170827,     ,     
  343,20170828,     ,     
  343,20170829,     ,     
  343,20170830,     ,     
  343,20170831,     ,     
  343,20170901,     ,     
  343,20170902,     ,     
  343,20170903,     ,     
  343,20170904,     ,     
  343,20170905,     ,     
  343,20170906,     ,     
  343,20170907,     ,     
  343,20170908,     ,     
  343,20170909,     ,     
  343,20170910,     ,     
  343,20170911,     ,     
  343,20170912,     ,     
  343,20170913,     ,     
  343,20170914,     ,     
  343,20170915,     ,     
  343,20170916,     ,     
  343,20170917,     ,     
  343,20170918,     ,     
  343,20170919,     ,     
  343,20170920,     ,     
  343,20170921,     ,     
  343,20170922,     ,     
  343,20170923,     ,     
  343,20170924,     ,     
  343,20170925,     ,     
  343,20170926,     ,     
  343,20170927,     ,     
  343,20170928,     ,     
  343,20170929,     ,     
  343,20170930,     ,     
  343,20171001,     ,     
  343,20171002,     ,     
  343,20171003,     ,     
  343,20171004,     ,     
  343,20171005,     ,     
  343,20171006,     ,     
  343,20171007,     ,     
  343,20171008,     ,     
  343,20171009,     ,     
  343,20171010,     ,     
  343,20171011,     ,     
  343,20171012,     ,     
  343,20171013,     ,     
  343,20171014,     ,     
  343,20171015,     ,     
  343,20171016,     ,     
  343,20171017,     ,     
  343,20171018,     ,     
  343,20171019,     ,     
  343,20171020,     ,     
  343,20171021,     ,     
  343,20171022,     ,     
  343,20171023,     ,     
  343,20171024,     ,     
  343,20171025,     ,     
  343,20171026,     ,     
  343,20171027,     ,     
  343,20171028,     ,     
  343,20171029,     ,     
  343,20171030,     ,     
  343,20171031,     ,     
  343,20171101,     ,     
  343,20171102,     ,     
  343,20171103,     ,     
  343,20171104,     ,     
  343,20171105,     ,     
  343,20171106,     ,     
  343,20171107,     ,     
  343,20171108,     ,     
  343,20171109,     ,     
  343,20171110,     ,     
  343,20171111,     ,     
  343,20171112,     ,     
  343,20171113,     ,     
  343,20171114,     ,     
  343,20171115,     ,     
  343,20171116,     ,     
  343,20171117,     ,     
  343,20171118,     ,     
  343,20171119,     ,     
  343,20171120,     ,     
  343,20171121,     ,     
  343,20171122,     ,     
  343,20171123,     ,     
  343,20171124,     ,     
  343,20171125,     ,     
  343,20171126,     ,     
  343,20171127,     ,     
  343,20171128,     ,     
  343,20171129,     ,     
  343,20171130,     ,     
  343,20171201,     ,     
  343,20171202,     ,     
  343,20171203,     ,     
  343,20171204,     ,     
  343,20171205,     ,     
  343,20171206,     ,     
  343,20171207,     ,     
  343,20171208,     ,     
  343,20171209,     ,     
  343,20171210,     ,     
  343,20171211,     ,     
  343,20171212,     ,     
  343,20171213,     ,     
  343,20171214,     ,     
  343,20171215,     ,     
  343,20171216,     ,     
  343,20171217,     ,     
  343,20171218,     ,     
  343,20171219,     ,     
  343,20171220,     ,     
  343,20171221,     ,     
  343,20171222,     ,     
  343,20171223,     ,     
  343,20171224,     ,     
  343,20171225,     ,     
  343,20171226,     ,     
  343,20171227,     ,     
  343,20171228,     ,     
  343,20171229,     ,     
  343,20171230,     ,     
  343,20171231,     ,     
  343,20180101,     ,     
  343,20180102,     ,     
  343,20180103,     ,     
  343,20180104,     ,     
  343,20180105,     ,     
  343,20180106,     ,     
  343,20180107,     ,     
  343,20180108,     ,     
  343,20180109,     ,     
  343,20180110,     ,     
  343,20180111,     ,     
  343,20180112,     ,     
  343,20180113,     ,     
  343,20180114,     ,     
  343,20180115,     ,     
  343,20180116,     ,     
  343,20180117,     ,     
  343,20180118,     ,     
  343,20180119,     ,     
  343,20180120,     ,     
  343,20180121,     ,     
  343,20180122,     ,     
  343,20180123,     ,     
  343,20180124,     ,     
  343,20180125,     ,     
  343,20180126,     ,     
  343,20180127,     ,     
  343,20180128,     ,     
  343,20180129,     ,     
  343,20180130,     ,     
  343,20180131,     ,     
  343,20180201,     ,     
  343,20180202,     ,     
  343,20180203,     ,     
  343,20180204,     ,     
  343,20180205,     ,     
  343,20180206,     ,     
  343,20180207,     ,     
  343,20180208,     ,     
  343,20180209,     ,     
  343,20180210,     ,     
  343,20180211,     ,     
  343,20180212,     ,     
  343,20180213,     ,     
  343,20180214,     ,     
  343,20180215,     ,     
  343,20180216,     ,     
  343,20180217,     ,     
  343,20180218,     ,     
  343,20180219,     ,     
  343,20180220,     ,     
  343,20180221,     ,     
  343,20180222,     ,     
  343,20180223,     ,     
  343,20180224,     ,     
  343,20180225,     ,     
  343,20180226,     ,     
  343,20180227,     ,     
  343,20180228,     ,     
  343,20180301,     ,     
  343,20180302,     ,     
  343,20180303,     ,     
  343,20180304,     ,     
  343,20180305,     ,     
  343,20180306,     ,     
  343,20180307,     ,     
  343,20180308,     ,     
  343,20180309,     ,     
  343,20180310,     ,     
  343,20180311,     ,     
  343,20180312,     ,     
  343,20180313,     ,     
  343,20180314,     ,     
  343,20180315,     ,     
  343,20180316,     ,     
  343,20180317,     ,     
  343,20180318,     ,     
  343,20180319,     ,     
  343,20180320,     ,     
  343,20180321,     ,     
  343,20180322,     ,     
  343,20180323,     ,     
  343,20180324,     ,     
  343,20180325,     ,     
  343,20180326,     ,     
  343,20180327,     ,     
